date,covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,export,monday,tuesday,wednesday,thursday,friday,saturday,sunday,new_year,nat_holiday,sacrifice_holiday,sacrifice_eve,ramadan_holiday,ramadan_eve,monday_or_friday_between_holidays,extra_holidays,partial_lockdown,full_lockdown
2020-04-24,33.01298701298701,823,61.6,518.26,47.2,8890.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-04-25,34.62337662337663,825,61.6,518.26,47.2,8890.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-04-26,37.03896103896104,828,61.6,518.26,47.2,8890.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-04-27,37.03896103896104,830,61.6,518.26,47.2,8890.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,35.42857142857143,832,61.6,518.26,47.2,8890.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,38.64935064935064,835,61.6,518.26,47.2,8890.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,35.42857142857143,837,61.6,518.26,47.2,8890.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,31.402597402597408,839,62.6,520.74,47.6,9609.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2020-05-02,31.402597402597408,841,62.6,520.74,47.6,9609.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2020-05-03,32.20779220779221,844,62.6,520.74,47.6,9609.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-05-04,33.81818181818182,846,62.6,520.74,47.6,9609.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,30.59740259740261,848,62.6,520.74,47.6,9609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,27.376623376623375,850,62.6,520.74,47.6,9609.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,27.376623376623375,853,62.6,520.74,47.6,9609.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,28.98701298701299,855,62.6,520.74,47.6,9609.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,28.181818181818183,857,62.6,520.74,47.6,9609.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-05-10,24.961038961038962,859,62.6,520.74,47.6,9609.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-05-11,33.81818181818182,861,62.6,520.74,47.6,9609.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,38.64935064935064,863,62.6,520.74,47.6,9609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,32.20779220779221,865,62.6,520.74,47.6,9609.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,29.792207792207797,867,62.6,520.74,47.6,9609.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,30.59740259740261,869,62.6,520.74,47.6,9609.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,25.766233766233768,871,62.6,520.74,47.6,9609.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-05-17,25.766233766233768,873,62.6,520.74,47.6,9609.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-05-18,28.181818181818183,875,62.6,520.74,47.6,9609.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020-05-19,22.54545454545455,877,62.6,520.74,47.6,9609.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-05-20,28.181818181818183,878,62.6,520.74,47.6,9609.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,27.376623376623375,880,62.6,520.74,47.6,9609.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-22,24.961038961038962,882,62.6,520.74,47.6,9609.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-23,23.350649350649352,884,62.6,520.74,47.6,9609.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2020-05-24,23.350649350649352,885,62.6,520.74,47.6,9609.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2020-05-25,28.98701298701299,887,62.6,520.74,47.6,9609.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020-05-26,28.98701298701299,888,62.6,520.74,47.6,9609.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020-05-27,29.792207792207797,889,62.6,520.74,47.6,9609.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,27.376623376623375,891,62.6,520.74,47.6,9609.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-29,27.376623376623375,892,62.6,520.74,47.6,9609.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,30.59740259740261,894,62.6,520.74,47.6,9609.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,28.98701298701299,894,62.6,520.74,47.6,9609.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-06-01,34.62337662337663,896,66.0,522.88,49.0,13194.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,33.01298701298701,897,66.0,522.88,49.0,13194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,33.01298701298701,899,66.0,522.88,49.0,13194.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,29.792207792207797,899,66.0,522.88,49.0,13194.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,28.181818181818183,900,66.0,522.88,49.0,13194.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,27.376623376623375,902,66.0,522.88,49.0,13194.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,28.181818181818183,902,66.0,522.88,49.0,13194.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-08,33.81818181818182,903,66.0,522.88,49.0,13194.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,31.402597402597408,903,66.0,522.88,49.0,13194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,30.59740259740261,904,66.0,522.88,49.0,13194.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,28.98701298701299,905,66.0,522.88,49.0,13194.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,30.59740259740261,906,66.0,522.88,49.0,13194.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,32.20779220779221,906,66.0,522.88,49.0,13194.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,36.233766233766225,907,66.0,522.88,49.0,13194.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-15,40.259740259740255,907,66.0,522.88,49.0,13194.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,37.03896103896104,907,66.0,522.88,49.0,13194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,37.03896103896104,908,66.0,522.88,49.0,13194.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,32.20779220779221,907,66.0,522.88,49.0,13194.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,27.376623376623375,907,66.0,522.88,49.0,13194.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,27.376623376623375,908,66.0,522.88,49.0,13194.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,26.57142857142857,908,66.0,522.88,49.0,13194.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-22,29.792207792207797,908,66.0,522.88,49.0,13194.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,28.181818181818183,907,66.0,522.88,49.0,13194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,28.181818181818183,907,66.0,522.88,49.0,13194.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,33.81818181818182,907,66.0,522.88,49.0,13194.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,30.59740259740261,906,66.0,522.88,49.0,13194.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,27.376623376623375,906,66.0,522.88,49.0,13194.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,25.766233766233768,906,66.0,522.88,49.0,13194.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-29,28.98701298701299,905,66.0,522.88,49.0,13194.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,25.85328185328185,905,66.0,522.88,49.0,13194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,25.06984906984907,904,70.7,524.87,50.3,14730.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,27.420147420147423,904,70.7,524.87,50.3,14730.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,25.85328185328185,903,70.7,524.87,50.3,14730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,25.06984906984907,903,70.7,524.87,50.3,14730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,23.502983502983504,901,70.7,524.87,50.3,14730.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-06,25.85328185328185,900,70.7,524.87,50.3,14730.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,22.719550719550718,900,70.7,524.87,50.3,14730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,25.06984906984907,898,70.7,524.87,50.3,14730.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,25.06984906984907,897,70.7,524.87,50.3,14730.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,23.502983502983504,896,70.7,524.87,50.3,14730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,24.286416286416287,895,70.7,524.87,50.3,14730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,23.502983502983504,893,70.7,524.87,50.3,14730.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-13,22.719550719550718,892,70.7,524.87,50.3,14730.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,28.98701298701299,891,70.7,524.87,50.3,14730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,28.2035802035802,890,70.7,524.87,50.3,14730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16,27.420147420147423,888,70.7,524.87,50.3,14730.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,27.420147420147423,886,70.7,524.87,50.3,14730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,26.63671463671464,885,70.7,524.87,50.3,14730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,24.286416286416287,884,70.7,524.87,50.3,14730.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-20,27.420147420147423,882,70.7,524.87,50.3,14730.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,31.33731133731133,881,70.7,524.87,50.3,14730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,34.47104247104247,879,70.7,524.87,50.3,14730.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,28.98701298701299,877,70.7,524.87,50.3,14730.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,27.420147420147423,875,70.7,524.87,50.3,14730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,29.77044577044577,873,70.7,524.87,50.3,14730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,29.77044577044577,871,70.7,524.87,50.3,14730.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-27,27.420147420147423,869,70.7,524.87,50.3,14730.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,29.77044577044577,867,70.7,524.87,50.3,14730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-29,29.77044577044577,866,70.7,524.87,50.3,14730.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-30,29.77044577044577,864,70.7,524.87,50.3,14730.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-31,28.2035802035802,862,70.7,524.87,50.3,14730.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-08-01,36.82134082134082,860,73.3,526.18,50.6,12238.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020-08-02,41.521937521937524,858,73.3,526.18,50.6,12238.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020-08-03,39.17163917163917,856,73.3,526.18,50.6,12238.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-08-04,46.222534222534215,854,73.3,526.18,50.6,12238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,47.78939978939979,851,73.3,526.18,50.6,12238.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,50.923130923130934,849,73.3,526.18,50.6,12238.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,43.87223587223588,847,73.3,526.18,50.6,12238.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,43.08880308880309,845,73.3,526.18,50.6,12238.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,44.655668655668656,842,73.3,526.18,50.6,12238.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-10,48.572832572832574,840,73.3,526.18,50.6,12238.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,49.35626535626536,838,73.3,526.18,50.6,12238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,50.923130923130934,835,73.3,526.18,50.6,12238.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,47.00596700596701,833,73.3,526.18,50.6,12238.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,48.572832572832574,831,73.3,526.18,50.6,12238.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,46.222534222534215,828,73.3,526.18,50.6,12238.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,47.00596700596701,826,73.3,526.18,50.6,12238.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-17,46.222534222534215,823,73.3,526.18,50.6,12238.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,50.923130923130934,821,73.3,526.18,50.6,12238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,52.48999648999649,819,73.3,526.18,50.6,12238.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,48.572832572832574,816,73.3,526.18,50.6,12238.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,48.572832572832574,814,73.3,526.18,50.6,12238.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,48.572832572832574,811,73.3,526.18,50.6,12238.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,50.13969813969814,809,73.3,526.18,50.6,12238.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-24,53.27342927342927,806,73.3,526.18,50.6,12238.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,54.840294840294845,803,73.3,526.18,50.6,12238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,50.923130923130934,801,73.3,526.18,50.6,12238.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,57.19059319059318,798,73.3,526.18,50.6,12238.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,52.48999648999649,796,73.3,526.18,50.6,12238.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,50.923130923130934,793,73.3,526.18,50.6,12238.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,47.00596700596701,790,73.3,526.18,50.6,12238.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2020-08-31,50.923130923130934,788,73.3,526.18,50.6,12238.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,48.572832572832574,785,74.6,528.24,50.5,15953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,78.34327834327834,783,74.6,528.24,50.5,15953.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,68.15865215865216,780,74.6,528.24,50.5,15953.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,65.80835380835381,777,74.6,528.24,50.5,15953.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,61.10775710775711,775,74.6,528.24,50.5,15953.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,62.674622674622675,772,74.6,528.24,50.5,15953.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-07,71.29238329238329,769,74.6,528.24,50.5,15953.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,62.674622674622675,767,74.6,528.24,50.5,15953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,54.840294840294845,764,74.6,528.24,50.5,15953.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,62.674622674622675,761,74.6,528.24,50.5,15953.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,55.62372762372762,759,74.6,528.24,50.5,15953.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,51.7065637065637,756,74.6,528.24,50.5,15953.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,50.13969813969814,753,74.6,528.24,50.5,15953.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-14,51.7065637065637,750,74.6,528.24,50.5,15953.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,51.7065637065637,748,74.6,528.24,50.5,15953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,57.19059319059318,745,74.6,528.24,50.5,15953.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,53.27342927342927,742,74.6,528.24,50.5,15953.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,51.7065637065637,740,74.6,528.24,50.5,15953.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,44.655668655668656,737,74.6,528.24,50.5,15953.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,42.305370305370296,734,74.6,528.24,50.5,15953.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-21,42.305370305370296,732,74.6,528.24,50.5,15953.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,39.95507195507196,729,74.6,528.24,50.5,15953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,38.38820638820639,726,74.6,528.24,50.5,15953.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,38.38820638820639,723,74.6,528.24,50.5,15953.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,39.17163917163917,721,74.6,528.24,50.5,15953.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,36.82134082134082,718,74.6,528.24,50.5,15953.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,32.12074412074412,715,74.6,528.24,50.5,15953.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-28,34.65659234080287,713,74.6,528.24,50.5,15953.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,32.12074412074412,710,74.6,528.24,50.5,15953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,36.347157820842035,707,74.6,528.24,50.5,15953.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,33.81130960078329,705,75.4,545.31,50.0,17199.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,36.347157820842035,702,75.4,545.31,50.0,17199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,28.739613160665805,699,75.4,545.31,50.0,17199.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,28.739613160665805,697,75.4,545.31,50.0,17199.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-05,28.739613160665805,694,75.4,545.31,50.0,17199.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,27.89433042064621,691,75.4,545.31,50.0,17199.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,27.049047680626632,689,75.4,545.31,50.0,17199.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,28.739613160665805,686,75.4,545.31,50.0,17199.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,28.739613160665805,684,75.4,545.31,50.0,17199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,31.27546138072454,681,75.4,545.31,50.0,17199.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,30.43017864070497,678,75.4,545.31,50.0,17199.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-12,29.58489590068537,675,75.4,545.31,50.0,17199.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,31.27546138072454,672,75.4,545.31,50.0,17199.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,32.966026860763705,670,75.4,545.31,50.0,17199.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,35.50187508082245,667,75.4,545.31,50.0,17199.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,38.037723300881204,665,75.4,545.31,50.0,17199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,34.65659234080287,662,75.4,545.31,50.0,17199.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,38.037723300881204,660,75.4,545.31,50.0,17199.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-19,36.347157820842035,657,75.4,545.31,50.0,17199.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,40.573571520939936,655,75.4,545.31,50.0,17199.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,38.88300604090078,652,75.4,545.31,50.0,17199.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,38.88300604090078,649,75.4,545.31,50.0,17199.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,48.18111618111618,646,75.4,545.31,50.0,17199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,46.49055070107702,644,75.4,545.31,50.0,17199.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,43.95470248101827,642,75.4,545.31,50.0,17199.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-26,47.33583344109661,639,75.4,545.31,50.0,17199.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,49.026398921135765,637,75.4,545.31,50.0,17199.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,49.87168166115535,634,75.4,545.31,50.0,17199.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,46.49055070107702,631,75.4,545.31,50.0,17199.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-10-30,41.41885426095953,629,75.4,545.31,50.0,17199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-10-31,44.79998522103786,627,75.4,545.31,50.0,17199.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,48.18111618111618,625,75.8,548.76,50.59953464541179,14541.935162971598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-02,42.26413700097911,622,75.8,548.76,50.59953464541179,14541.935162971598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,47.33583344109661,619,75.8,548.76,50.59953464541179,14541.935162971598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,43.95470248101827,617,75.8,548.76,50.59953464541179,14541.935162971598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,48.18111618111618,615,75.8,548.76,50.59953464541179,14541.935162971598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,49.026398921135765,613,75.8,548.76,50.59953464541179,14541.935162971598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,46.49055070107702,611,75.8,548.76,50.59953464541179,14541.935162971598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,45.645267961057435,608,75.8,548.76,50.59953464541179,14541.935162971598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-09,46.49055070107702,606,75.8,548.76,50.59953464541179,14541.935162971598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,54.94337810127284,604,75.8,548.76,50.59953464541179,14541.935162971598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,54.94337810127284,602,75.8,548.76,50.59953464541179,14541.935162971598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
